url,file_path,include,found_links_count,definite_links,probable_links,contains_policy,policy_content,extraction_reasoning,policy_content_path
https://files-profile.medicine.yale.edu/documents/cc1abac9-6970-4118-86a3-0148bb5abc35,data/crawled_data/markdown_files/policy_depth_3_documents_cc1abac9-6970-4118-86a3-0148bb5abc35.md,True,0,[],[],True,"Yale Radiology and Biomedical Imaging
Title: Clinical Trials Office Budget and Revenue Allocation
SOP 000.002
Effective Date: September 2018
Version Number: 1
RAD Mission: / Clinical / Education
Prepared By: Dan Crawley
Date: June 2018
Management Approval: Rob Goodman, MD
Date: September 2018
---
1.0 Purpose

This standard operating procedure (SOP) sets out the requirements for the budget process and defines revenue allocations for clinical research studies conducted in the Yale Department of Radiology (YDR) by clinical faculty. Its purpose is to provide guidance for the preparation and/or creation of clinical research budgets within YDR. The Principal Investigator is responsible for ensuring the YDR Clinical Trials Office is informed of all funded clinical research trials which will be conducted in YDR. Clinical trials are encouraged as a potential source of scholarly output which may prove helpful for promotion. Clinical trials should not be undertaken for a faculty member's personal financial gain. All clinical trial requests must be reviewed and approved by research administration and the YDR Business office before moving forward with any additional resource or effort allocation devoted to the actual trial (see clinical Trials Office SOP).
---
2.0 Scope

This SOP provides investigators and staff with guidelines for appropriate clinical research budget preparation and creation. It also defines the role of the research team in the clinical research budget and execution process.
---
3.0 Materials

None
---
4.0 Procedures:

4.1 Establishing Appropriate Fees

4.1.1 The clinical research team will meet with the principal investigator (PI) to obtain the following information prior to the start of the budget creation. Once this information is obtained from the PI, it will be the responsibility of the clinical research team to prepare and establish all other aspects of the clinical research budget.

4.1.1.1 Distinguish which procedures/imaging studies involved in the clinical research are standard of care vs. research related.

4.1.1.1.1 It is the responsibility of the research team to retain this source documentation throughout the study.

4.1.1.2 Determine how much time will be involved to complete each research related diagnostic or clinical process and/or procedure required.

4.1.1.3 Define the appropriate fee to charge as the investigator fee, based on current billing data.

4.1.1.4 Identify any sub-investigators to be listed on the clinical research study.
---
4.2 Disbursement of Fees

4.2.1 Clinical Research Work

4.2.1.1 All funded clinical research dollars allocated to PI effort will be assessed at a 10% department administrative fee.

4.2.1.2 The department administrative fee will be used to offset the department costs associated with conducting clinical research studies, managing all transactions associated with the trial, and reporting associated with the trial.

4.2.1.3 The first use of the funds should be to cover the time and effort of the PI for clinical trials work that is funded by a grant or other funding source.

4.2.2 End of Study

4.2.2.1 At the end of the study, once all revenue is received and all expenses have been paid (PI, YNHH, YDR Administrative and coordinator, etc.) and the study is closed, any remaining funds will be split 50/50 between the PI (with the funds going into a staff or section account) and the department. Regardless of remaining balances or dollars allocated to PI efforts there will be no ""Y"" payments made directly to the PI or physician.
---
5.0 Definitions/Abbreviations

SOP: Standard Operating Procedure
Standard of Care: Any diagnostic or clinical process and/or procedure which an investigator should perform given the particular patient illness or clinical circumstances.
Research Related: Any diagnostic or clinical process and/or procedure which is being performed solely for the purposes of the clinical research.
Source Documentation: Any document used to validate the designation of standard of care vs. research related procedures and/or clinical processes.
---
6.0 References

Reviewed by
---
7.0 Revision History

| Version | Date | Reason For Revision |
| :-- | :-- | :-- |
|  |  |  |","The document contains complete policy text in the form of a Standard Operating Procedure (SOP) for clinical trials budget and revenue allocation. It includes clear sections (Purpose, Scope, Materials, Procedures, Definitions, References, and Revision History) with detailed guidance and responsibilities. Extranous meta information such as the source URL and crawl depth were omitted from the final extraction.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/cc1abac9-6970-4118-86a3-0148bb5abc35.txt
https://files-profile.medicine.yale.edu/documents/d3149987-4fa4-4e75-b7aa-78004104fd45,data/crawled_data/markdown_files/policy_depth_3_documents_d3149987-4fa4-4e75-b7aa-78004104fd45.md,True,0,[],[],True,"Title and Metadata:
Yale Radiology and Biomedical Imaging – Home Work Stations
SOP: 16.000
Effective Date: April 2020
Version Number: 3
RAD Mission: Clinical
Prepared By: Regina Hooley, MD and Jeetu Bhawnani
Updated: March 2023
Approval: Rob Goodman, MD (March 2023)

---
A. Purpose
The purpose of this Standard Operating Procedure (SOP) is to describe the policy for YDR faculty home work station (HWS) use.

---
B. Materials
1. Barco monitors and computers for HWS are secured via staff accounts, YDR or YNHH funds.
   a. Prior to May 1, 2020, faculty may have used staff accounts to purchase HWS to provide individual flexibility to read cases during sanctioned/official evenings and weekends.
   - Faculty staff accounts will not be reimbursed by YNHH or YDR for HWS.
   - After May 2, 2020, limited YNHH COVID-19 emergency funds were used by YDR to provide workstations for clinical faculty, except Interventional Radiology and Breast Imaging.
   - YDR/YNHH may purchase additional HWS as needed.
   - Beginning in March 2023, HWS became available to Breast Imaging faculty, with computers/monitors supplied by YNHH.
2. YDR IT (Jeetu Bhawnani's team) will procure, provide setup, and support HWS computers/software.
   a. YNHH IT (Matt Zawalich's team) should not be used to provide technical support for HWS computers.
3. Accessory support is the primary responsibility of the individual radiologist.
   a. A section may use up to $350 from staff accounts to purchase a workstation desk.
      - Exception: Breast Imaging requires dedicated high-resolution monitors, and up to $1,000 may be used from staff accounts to purchase a workstation desk.
   b. Staff accounts may not be used to upgrade internet connectivity or purchase blackout shades, desk chairs, headphones, or any other accessory items.
4. WFH may require regular equipment performance testing at home.
5. All HWS monitors and computers must be returned to YDR upon faculty resignation.

---
C. Revision History
Version 2 – March 2022: Minor updates
Version 3 – March 2023: Edited to include Breast Imaging budget due to the type of monitors needed for at home workstations.","The document contains the full text of a Standard Operating Procedure detailing the policy for YDR faculty home work stations. It includes substantive sections (Purpose, Materials, and Revision History) outlining the guidelines, responsibilities, and revisions. Extraneous navigation details such as source URLs and crawl depth have been removed, leaving only the actual policy content.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/d3149987-4fa4-4e75-b7aa-78004104fd45.txt
https://files-profile.medicine.yale.edu/documents/d37ed25c-7db2-4a80-bfeb-26f5109e0441,data/crawled_data/markdown_files/policy_depth_4_documents_d37ed25c-7db2-4a80-bfeb-26f5109e0441.md,True,0,[],[],True,"Health Care Professional Information: Gadolinium Based Contrast Agents (GBCA) and Retention

The FDA is requiring a new class warning and a patient information sheet for all gadolinium‐based contrast agents (GBCAs) used in Magnetic Resonance Imaging (MRI).

Gadolinium is the ingredient in MR contrast agents that allows improved visualization of most pathologies on scans. Hundreds of millions of patients have safely received GBCAs for MRI exams since FDA approval in 1988.

After intravenous administration, minute (often microscopic) amounts of gadolinium from the GBCA is now known to be retained in many tissues of the body, including the brain. So far, studies have not found harmful effects in patients with normal kidneys, but this is an ongoing area of research.

There are many different brands/classes of GBCAs. The agents which appear less chemically stable (called linear agents) tend to have higher retention than agents that are more chemically stable (called macrocyclic agents).

---

Policy/Procedural Guidance for Radiology:

- Yale New Haven Health Systems does not use any of the chemically weaker linear gadolinium agents associated with higher rates of brain retention visible on MRI.

- Gadolinium retention in the brain is not the same as NSF (nephrogenic systemic fibrosis). Gadolinium retention happens with all GBCA contrast agents but in different amounts and in different forms. NSF has not been associated with the GBCA primarily used at Yale-New Haven Health System Radiology sites (including those patients with chronic kidney disease or on dialysis).

- Based on the best available current evidence, Yale New Haven Health System Radiology Departments do not recommend any change in current practice pattern. MRI exams that require contrast to answer the clinical question prompting the MRI can be performed as usual.

In the interest of our patients' safety, we are carefully monitoring the situation and will notify you if there are any new developments.

For more information, please see official statement by the American College of Radiology:","The document contains actual policy text rather than merely links to policies. It provides detailed background on gadolinium-based contrast agents and explicitly outlines procedural guidance for radiology practice through a series of bullet points. Extraneous navigation elements such as source URL, crawl depth, and header titles have been removed to focus solely on the policy-related content.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/d37ed25c-7db2-4a80-bfeb-26f5109e0441.txt
https://files-profile.medicine.yale.edu/documents/d67f6d4d-e759-4627-912c-6552d1db54cb,data/crawled_data/markdown_files/policy_depth_3_documents_d67f6d4d-e759-4627-912c-6552d1db54cb.md,True,1,"[""https://www.jud.ct.gov/jury/faq.htm#11""]",[],True,"Yale Radiology and Biomedical Imaging | SOP 002.000 | Effective Date: March 2022
Title: Jury Duty | Version Number: 1 | RAD Mission: Clinical / Operations
Prepared By: Regina Hooley MD | Date: March 2022
Management Approval: Rob Goodman MD | Date: March 2022
---
A. Purpose
The purpose of this Standard Operating Procedure (SOP) is to describe the Department of Radiology's policy for jury duty.
---
B. Scope
The SOP applies to all YDR clinical faculty. Under CT law, the employer is obligated to pay for up to 5 days of lost work for a full-time employee.
---
C. Procedures
1. YDR clinical faculty
   a. Day 1: Scheduled as an academic day (often cancelled).

   Day 2-5: Clinical or academic days with no penalty.
   Day 6+: Counted as PTO or lost money at the end of the year (one can get reimbursed $50/day by the court at this point).
   b. In regard to Days 2-5, use of clinical vs. academic time depends on the schedule in place. For example, if a faculty member is called to serve for 5 days and usually receives 1 academic day/week, jury duty time would include 4 clinical days and 1 academic day.
---
D. Definitions/Abbreviations
SOP: Standard Operating Procedure
---
E. References
Reviewed by Rob Goodman, Regina Hooley, Serena DelBasso, https://www.jud.ct.gov/jury/faq.htm#11
---
F. Revision History
Version: 2 | Date: March 2022 | Reason For Revision: Review and minor updates","The markdown content contains the full text of a Standard Operating Procedure (SOP) on jury duty, including detailed sections such as Purpose, Scope, Procedures, Definitions, References, and Revision History. Extraneous navigational details (like the source URL, crawl depth, and preliminary link listings) have been removed, while content integral to the policy (e.g., the table with policy metadata and the reference link) has been retained.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/d67f6d4d-e759-4627-912c-6552d1db54cb.txt
https://files-profile.medicine.yale.edu/documents/e0248414-a6fd-469c-81b8-b3cf4387d459,data/crawled_data/markdown_files/policy_depth_3_documents_e0248414-a6fd-469c-81b8-b3cf4387d459.md,True,2,"[""https://ctpaidleave.org/s/?language=en_US&qclid=CjwKCAjwxOCRBhA8EiwA0X8hi2SsQMMv7t9kIHhucc7InOaE8Gzmn3fK19WuS4170oYk99FumctwdBoCeJ4QAvD_BwE"", ""https://your.yale.edu/policies-procedures/forms/family-medical-leave-act-fmla""]",[],True,"A. Purpose

The purpose of this Standard Operating Procedure (SOP) is to describe the Department of Radiology's sick leave policy, including policy when mandatory quarantining is needed even if the faculty is not actually sick. A robust sick leave policy provides security for faculty, improves staff retention and fosters good departmental relations by demonstrating a compassionate environment.

---

B. Scope

The SOP applies to all YDR clinical faculty.

---

C. Procedures

1. Occasional days of absence for may be necessary for acute and unpredictable illness, and for medical procedures.
   a. There are 4 sick days available to all clinical faculty.
   b. Any additional time off should be made up using personal time/PTO.
   c. No clinical days or shifts may be worked during the period of sick leave.
   d. YDR may require a medical certificate from the individual's physician after 3 days of absence.
   e. The 4 initial sick days should be taken from academic/administrative time. Sick days will not alter one's clinical target.
   f. Sick days should be used only for faculty personal illness.

2. Sick time absences of up to 2 weeks
   a. Base salary will continue to be paid during this time.
   b. Make up clinical days should take place during academic/PTO days unless the period of absence takes place during the last four months of the academic year (March to June).
      - In this scenario, faculty will remain eligible for the current year's Productivity Supplements, but clinical work days missed will be made up during the following academic year.
   c. YDR may require a medical certificate from the individual's physician after the 2nd week of absence.
   d. Mandatory quarantining & COVID-19 (if applicable) - If the faculty member is sick and unable to work, standard sick leave policy will be followed for the duration of the illness. If the faculty member recovers, but is still under mandatory quarantine, efforts should be made to facilitate remote/home work days where possible.
      - If the faculty member is placed in quarantine for reasons other than acute illness, efforts should be made to facilitate remote/home work days where possible.
      - For days during quarantine where working remotely is not possible, normal sick leave policy will be followed. This means that academic/PTO days will need to be used when the faculty member cannot work clinically from home.

3. Continuous sick leave absences of between 2 weeks and 6 months
   a. Base salary will continue to be paid during this time. ED contract will be adjusted for completion of effort. Annual Clinical Day Equivalent expectation will be prorated for time off.
   b. Eligibility for Clinical Productivity Supplement will be prorated depending on the length of absence.
   c. Academic Supplement eligibility will not be dependent on length of leave.
   d. YDR may require a medical certificate from the individual's physician every 2 weeks of absence thereafter.
   e. This level of coverage may be discontinued at any time at the Chair's discretion.

4. Continuous sick leave absences of greater than 6 months
   a. The Office of the Provost should be consulted, and the University's long-term disability policy may apply. The department's financial responsibility would cease.
   b. Faculty can apply for CT Paid Family Medical Leave (PFMLA) income replacement benefits and may be eligible to receive income replacement for up to 12 weeks in a 12‐month period. The amount of income replacement depends on the employee's income, and is calculated by a formula up to a cap of $780 per week (rate subject to change at the state's discretion).

---

D. References

https://ctpaidleave.org/s/?language=en_US&qclid=CjwKCAjwxOCRBhA8EiwA0X8hi2SsQMMv7t9kIHhucc7InOaE8Gzmn3fK19WuS4170oYk99FumctwdBoCeJ4QAvD_BwE
https://your.yale.edu/policies-procedures/forms/family-medical-leave-act-fmla

Reviewed by Rob Goodman, Regina Hooley, Marla Pella, Serena DelBasso

---

E. Revision History

Version  Date         Reason For Revision

| 3 | June 2019 | 4.15 and 4.16 added to promote equity/transparency across sections and faculty who use and do not use the sick day time |
| 4 | Set -Oct 2020 | Edits made to include Covid and quarantine guidelines. CME and vacation days have also been converted to PTO. |
| 5 | March 2022 | Updated and added reference to CT FMLA |","The document clearly contains full policy text related to the Department of Radiology's sick leave procedures for clinical faculty. While the header included meta information (source URL, crawl depth, and links identified by an LLM) and an image link, the core sections beginning with 'A. Purpose' through 'E. Revision History' provide detailed policy language. Extraneous navigation and metadata were removed, retaining only the substantive policy content and integral reference links.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/e0248414-a6fd-469c-81b8-b3cf4387d459.txt
https://files-profile.medicine.yale.edu/documents/e210fb37-2760-40e5-83e1-b3fc708ae068,data/crawled_data/markdown_files/policy_depth_3_documents_e210fb37-2760-40e5-83e1-b3fc708ae068.md,True,1,"[""https://files-profile.medicine.yale.edu/documents/e210fb37-2760-40e5-83e1-b3fc708ae068""]",[],True,"Yale Radiology and Biomedical Imaging
Title: Part-time & Per Diem Faculty | SOP 012.000 | Effective Date: March 2022
Version: 2  RAD Mission: Clinical
Prepared By: Regina Hooley, MD  Date: March 2022
Approval: Rob Goodman, MD  Date: March 2022

---

A. Purpose

The purpose of this Standard Operating Procedure (SOP) is to describe the policy for part-time YDR faculty, as well as Per Diem Faculty (see section E).

---

B. Scope

This SOP applies to all clinical part-time YDR faculty.

---

C. Materials

None

---

D. Procedures:

1. Part-time faculty work will be prorated based on full-time work equivalent of 226 days, inclusive of clinical and academic/administrative time.
2. Part-time on resident teaching Clinical Track
   a. The full time clinical target is 215 days with an additional 11 academic/administrative days. Clinical target and aca/admin days will be prorated based on %FTE.
   b. The year-end $40k supplement will also be prorated, since this supplement is based on number of clinical days worked over 183 days.
3. Part-time on Clinical Educator track
   a. The full-time clinical target is 183 days with 43 aca/admin days. Clinical target and aca/admin days will be prorated based on %FTE.
   b. The year-end academic supplement will not be prorated, e.g. faculty will be eligible for the full academic supplement based on academic productivity.
4. Part-time on non-resident teaching Clinical Track
   a. The full-time clinical target is 226 days with no aca/admin days. Clinical target will be prorated based on %FTE.
   b. The year-end $40k supplement will also be prorated, since this supplement is based on number of clinical days worked over 183 days.
5. Vacation and CME will not be tracked, and may be entered in Ogenda as vacation, CME or ""off days"".
6. Staff account dollars will not be prorated.
7. Y-payments may be earned if part-time faculty work beyond the clinical target.
8. Weekend readouts and call commitments should be pro-rated to that of a full time FTE within the section.
9. Examples of prorated clinical and academic days:

Based on full-time work equivalent of 226 days

| Faculty           | Track          | %FTE  | Clinical target | Academic time | Target+ Academic | %FTE*226 |
|-------------------|:--------------:|:-----:|:---------------:|:-------------:|:----------------:|:--------:|
| Faculty A         | CE             | 0.67  | 122.61         | 28.81         | 151.42           | 151.42   |
| Faculty B         | C              | 0.5   | 107.5          | 5.5           | 113              | 113      |
| Faculty C         | C (non-teaching)| 0.675 | 152.55         | 0             | 152.55           | 152.55   |
| Faculty D         | CE             | 0.705 | 129            | 30.3          | 159.3            | 159.3    |

---

E. Per Diem Faculty

1. Faculty who work less than 0.5 cFTE will work on a per diem basis and will not be eligible for University benefits, including health insurance.
   a. Per diem faculty should work at a minimum of 40 days/year and the clinical commitment should be determined prior to the beginning of the academic year.
   b. Per diem faculty who have retired from long-term YDR service are eligible for prorated support for work related expenses such as ABR dues, CT license and CME expenses.

---

F. Definitions/Abbreviations

SOP: Standard Operating Procedure

---

G. References

Reviewed by Drs. Goodman & Hooley, S Delbasso

---

H. Revision History

| Version | Date       | Reason For Revision                      |
|---------|------------|------------------------------------------|
| 2       | March 2022 | Review and added per diem guidance       |","The markdown content includes a complete Standard Operating Procedure that explicitly details the policy for part-time and per diem faculty. While it contains some extraneous metadata such as source URLs and identification of policy links, the core content—comprising sections A through H (Purpose, Scope, Materials, Procedures, Per Diem Faculty, Definitions, References, and Revision History)—is intact. Extraneous navigation elements and non-policy links have been removed in the final extracted policy text.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/e210fb37-2760-40e5-83e1-b3fc708ae068.txt
https://files-profile.medicine.yale.edu/documents/f52d4478-f9f1-44c9-8dda-e727fc380b4f,data/crawled_data/markdown_files/policy_depth_3_documents_f52d4478-f9f1-44c9-8dda-e727fc380b4f.md,True,3,"[""https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/?tab=Child+Rearing"", ""https://medicine.yale.edu/oapd/academicaffairs/leaves/Child%20Rearing%20Leave%20Request%20Form%20(February%202022)[1]_407229_284_47834_v3.pdf""]","[""https://ctpaidleave.org/s/employee-landing-page?language=en-US""]",True,"A. Purpose

The purpose of this Standard Operating Procedure (SOP) is to describe the YDR/YSM faculty child rearing leave benefit, which provides faculty protected time with a newborn or newly adopted child under the age of six without any penalty with regards to employment.
---
B. Scope

The SOP applies to full-time clinical and research faculty. Part-time faculty who are working at least half-time (50% or more work effort) will receive similar benefits.
---
C. Procedures:

1. Effective January 1, 2022, faculty working in the state of CT are eligible to apply for Paid Family and Medical Leave (PFML) benefits through the State of Connecticut Paid Leave Authority. Under the PFML, faculty are eligible for up to 12 weeks of paid child rearing leave in a 12-month period.
2. Faculty may extend leave beyond 12 weeks by using PTO and/or unpaid leave. The total leave should not exceed 6 months, including the initial 12 weeks. The leave does not need to be continuous.
3. There is an option for an additional 8 weeks part-time status with pay commensurate with part-time work effort.
4. If both parents are eligible faculty members, each are independently entitled to the paid child rearing leave.
---
Extension of Appointment

As per YSM guidelines, any full-time faculty member who takes paid and/or unpaid child rearing leave may request a one-year extension of his/her appointment.
---
Application

As soon as possible (and before commencement of leave), faculty should complete the child rearing leave request form and submit the completed form to Marla Pelle, Associate Director for Academic Affairs (marla.pelle@yale.edu). Additionally, faculty should complete the CT PFML application at https://ctpaidleave.org/s/employee-landing-page?language=en-US. Yale will coordinate with the State of Connecticut to provide any supporting documentation requested. Any changes should be reported to Marla Pelle and one's Division/Section Chief as soon as possible.
---
Limitations

No departmental clinical work may be undertaken during the leave period.
---
Clinical Target

Child rearing leave will reduce clinical faculty member's clinical workday target. Faculty who work over their reduced target before or after the leave period will be eligible for standard y-payments.
---
References/Review

https://medicine.yale.edu/oapd/academicaffairs/leaves/leaves/?tab=Child+Rearing

https://medicine.yale.edu/oapd/academicaffairs/leaves/Child%20Rearing%20Leave%20Request%20Form%20(February%202022)[1]_407229_284_47834_v3.pdf

Reviewed by Marla Pella, YDR Academic/Administrative Affairs
---
Revision History

| Version | Date           | Reason For Revision         |
| ------- | -------------- | --------------------------- |
| 2       | $10 / 22 / 18$ | Updated as per new YSM policy |
| 3       | $01 / 17 / 2022$ | Updated as per CT FMLA       |","The markdown content includes substantive policy text detailing the faculty child rearing leave benefit, including sections on purpose, scope, procedures, appointment extension, application process, limitations, clinical targets, references, and a revision history. The initial part listing extraneous links and navigation headers has been omitted, while key policy links within the application and references sections are retained as they are integral to understanding the policy.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/f52d4478-f9f1-44c9-8dda-e727fc380b4f.txt
https://medicine.yale.edu/accessibility/,data/crawled_data/markdown_files/full_depth_1_accessibility.md,False,0,[],[],True,"Accessibility Statement at YSM

As part of Yale’s mission, Yale is committed to “the free exchange of ideas in an ethical, interdependent, and diverse community.” That diversity includes all people regardless of ability or disability.

Websites and web applications are integral to the university’s academic and administrative work. Yale is committed to making information, programs and activities on its websites and web applications accessible to people with disabilities through its [Web Accessibility Policy](https://your.yale.edu/policies-procedures/policies/1605-web-accessibility-policy). The Web Accessibility Policy applies to websites and applications that conduct university business, including all Yale School of Medicine, Yale School of Public Health, and Yale Cancer Center websites. Owners of such sites should be familiar with this policy and the [Web Accessibility Procedure](https://your.yale.edu/policies-procedures/procedures/1605-pr01-web-accessibility-procedure). People in roles that work on University websites and web applications should explore this website and take advantage of [Yale’s accessibility resources and trainings](https://usability.yale.edu/web-accessibility/articles).

---

Why is this policy important?

This policy supports Yale’s mission to disseminate knowledge and promote diversity and inclusion throughout our community. The web is a primary source of information for nearly everyone, and this policy is one step toward making Yale’s web content more accessible to everyone—including the almost 20% of U.S. citizens who have some form of disability. Testing our websites with assistive technologies allows us to improve content compatibility with assistive tools such as screen readers.

---

How does this impact us at YSM?

We need to be sure that all Yale School of Medicine websites (including those for Yale Medicine, Yale Cancer Center, and Yale School of Public Health) meet accessibility standards in accordance with the [Web Content Accessibility Guidelines (WCAG) 2.0 Level AA](http://www.w3.org/WAI/WCAG20/quickref/).

The policy states:
• After March 1, 2018, all new content entered into any YSM sites must be accessible.
• After September 1, 2018, all new websites or sites undergoing substantial revisions or redesign must be accessible.
• After September 1, 2018, if an outside vendor is used to create a website, the website owner must ensure that the vendor delivers accessible technology. In addition, existing websites provided by outside vendors may be required to be made accessible.

For further details, refer to the [Web Accessibility Policy page](https://your.yale.edu/policies-procedures/policies/1605-web-accessibility-policy).","The markdown content is from Yale School of Medicine’s accessibility page and includes an actual policy statement regarding web accessibility. It outlines Yale’s commitment to accessibility, explains the importance of the policy, and provides specific implementation dates and requirements. Extraneous navigation and non-policy related links have been removed to isolate the policy text.",/Users/pouria/Documents/Coding/YDR Policy Scraping/data/processed/scraped_policies/.txt
https://medicine.yale.edu/calendar/,data/crawled_data/markdown_files/full_depth_1_calendar.md,False,0,[],[],False,,"The document is an event calendar page from Yale School of Medicine and primarily contains navigation menus and event listings. While there are links to various sections including 'Policies & Procedures', the page itself does not include any actual policy text.",
https://medicine.yale.edu/maps/,data/crawled_data/markdown_files/full_depth_1_maps.md,False,0,[],[],False,,"The provided content is the scraped HTML/markdown for the Yale School of Medicine Maps webpage, which primarily includes navigational elements, menu links, and location addresses. There is no actual policy text present; it only contains links (including a link to 'Policies & Procedures') and non-policy page components. Therefore, there is no policy content to extract.",
https://medicine.yale.edu/oapd/,data/crawled_data/markdown_files/full_depth_2_oapd.md,False,0,[],[],False,,"The content is a webpage from the Office of Academic & Professional Development at Yale School of Medicine. It primarily contains navigational menus, event schedules, and general descriptive information about the office. Although there are links to policies (e.g., 'Policies & Procedures', 'Professionalism', 'Report a Professionalism Concern'), no actual policy text is present in the document.",
