url,file_path,include,found_links_count,definite_links,probable_links
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium,data/crawled_data/markdown_files/policy_depth_3_policies_gadolinium.md,True,17,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn""]","[""https://files-profile.medicine.yale.edu/documents/d37ed25c-7db2-4a80-bfeb-26f5109e0441"", ""https://files-profile.medicine.yale.edu/documents/cb853cf8-ff75-46f9-b90f-f9f843f13dab""]"
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal,data/crawled_data/markdown_files/policy_depth_3_policies_gonadal.md,True,7,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://files-profile.medicine.yale.edu/documents/512980fc-b1f0-4bbb-8ca7-44863baf92d1"", ""https://files-profile.medicine.yale.edu/documents/9bc66932-dad2-4c5c-ab39-f736ad7be19e"", ""https://files-profile.medicine.yale.edu/documents/b1f6dcb3-7540-452d-afc0-037aab715ef6"", ""https://files-profile.medicine.yale.edu/documents/7dcc0b9e-b3c9-449c-aa13-45164bf8dc67""]",[]
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis,data/crawled_data/markdown_files/full_depth_3_policies_myastheniagravis.md,False,0,[],[]
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication,data/crawled_data/markdown_files/policy_depth_3_policies_premedication.md,True,31,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn""]","[""https://medicine.yale.edu/"", ""https://medicine.yale.edu/diagnosticradiology"", ""https://medicine.yale.edu/ysm"", ""https://medicine.yale.edu/ysm/about/"", ""https://medicine.yale.edu/ysm/faculty/"", ""https://medicine.yale.edu/ysm/myysm/"", ""https://medicine.yale.edu/ysm/edu/"", ""https://medicine.yale.edu/ysm/edu/residency-fellowships/"", ""https://medicine.yale.edu/ysm/research/"", ""https://medicine.yale.edu/ysm/alumni/"", ""https://medicine.yale.edu/diagnosticradiology/intranet"", ""https://medicine.yale.edu/accessibility/"", ""https://medicine.yale.edu/myysm/personal-resources/diversity-equity-inclusion/"", ""https://medicine.yale.edu/myysm/personal-resources/safety-security-resources/"", ""https://medicine.yale.edu/ysm/privacy"", ""https://yale.edu""]"
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney,data/crawled_data/markdown_files/policy_depth_3_policies_singlekidney.md,True,15,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn""]",[]
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium/,data/crawled_data/markdown_files/policy_depth_5_policies_gadolinium.md,True,21,"[""/diagnosticradiology/patientcare/policies/premedication"", ""/diagnosticradiology/patientcare/policies/oralcontrast"", ""/diagnosticradiology/patientcare/policies/singlekidney"", ""/diagnosticradiology/patientcare/policies/gadolinium"", ""/diagnosticradiology/patientcare/policies/gonadal"", ""/diagnosticradiology/patientcare/policies/powerinjection"", ""/diagnosticradiology/patientcare/policies/breastfeeding"", ""/diagnosticradiology/patientcare/policies/myastheniagravis"", ""/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""/diagnosticradiology/patientcare/policies/critguidelines"", ""/diagnosticradiology/patientcare/policies/changeorderbtn"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy/"", ""https://files-profile.medicine.yale.edu/documents/d37ed25c-7db2-4a80-bfeb-26f5109e0441"", ""https://files-profile.medicine.yale.edu/documents/cb853cf8-ff75-46f9-b90f-f9f843f13dab""]","[""https://medicine.yale.edu/diagnosticradiology/intranet"", ""https://medicine.yale.edu/accessibility/"", ""https://medicine.yale.edu/myysm/personal-resources/safety-security-resources/""]"
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy/,data/crawled_data/markdown_files/policy_depth_6_policies_pregnantpatientpolicy.md,True,1,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy/""]",[]
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication/,data/crawled_data/markdown_files/policy_depth_4_policies_premedication.md,True,16,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn""]","[""https://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/Appropriate-Use-Criteria-Program/index""]"
https://medicine.yale.edu/myysm/policies/,data/crawled_data/markdown_files/full_depth_1_myysm_policies.md,False,0,[],[]
https://medicine.yale.edu/diagnosticradiology/quality-safety/,data/crawled_data/markdown_files/policy_depth_1_diagnosticradiology_quality-safety.md,True,17,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines"", ""https://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/Appropriate-Use-Criteria-Program/index""]",[]
https://medicine.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines,data/crawled_data/markdown_files/policy_depth_2_physicians_practiceguidelines.md,True,15,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn""]",[]
https://medicine.yale.edu/diagnosticradiology,data/crawled_data/markdown_files/policy_depth_4_diagnosticradiology.md,True,17,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines"", ""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[]
https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy,data/crawled_data/markdown_files/policy_depth_5_residency_wellbeing-policy.md,True,1,"[""https://medicine.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[]
https://medicine.yale.edu/diagnosticradiology/facintranet,data/crawled_data/markdown_files/policy_depth_1_diagnosticradiology_facintranet.md,True,7,"[""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/guidelines/contrast"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/coi"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/timeaway"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/policies/grandroundsexpenses"", ""https://medicine.yale.edu/diagnosticradiology/facintranet/sops""]",[]
https://medicine.yale.edu/diagnosticradiology/facintranet/policies/,data/crawled_data/markdown_files/policy_depth_2_facintranet_policies.md,True,5,"[""/diagnosticradiology/quality-safety/"", ""https://medicine.yale.edu/myysm/policies/"", ""/diagnosticradiology/facintranet/policies/coi/"", ""/diagnosticradiology/facintranet/policies/grandroundsexpenses/"", ""https://files-profile.medicine.yale.edu/documents/cba873d8-f1ac-4003-a2fb-9b9745988403""]",[]
https://medicine.yale.edu/diagnosticradiology/intranet,data/crawled_data/markdown_files/policy_depth_4_diagnosticradiology_intranet.md,True,18,"[""http://radiology.yale.edu/patientcare/policies/index.aspx"", ""/diagnosticradiology/intranet/policies/policies/reimburse"", ""/diagnosticradiology/intranet/policies/policies/eval"", ""/diagnosticradiology/intranet/policies/policies/gr"", ""/diagnosticradiology/intranet/policies/policies/oncallpolicynov2014"", ""/diagnosticradiology/intranet/policies/policies/lungnodulesonct"", ""/diagnosticradiology/intranet/policies/policies/treatextravasationcontrast"", ""/diagnosticradiology/intranet/residents/policy/moonlighting"", ""/diagnosticradiology/intranet/residents/policy/elective"", ""/diagnosticradiology/intranet/residents/policy/premedication"", ""/diagnosticradiology/intranet/residents/policy/pulmonangio"", ""/diagnosticradiology/intranet/residents/policy/licensure"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines.aspx"", ""/diagnosticradiology/intranet/clinical/practstand"", ""/diagnosticradiology/intranet/residents/respolicies/ynhhydrpolicies/ydrvacation""]","[""/diagnosticradiology/intranet/residents/respolicies/clinpolicies"", ""/diagnosticradiology/intranet/residents/respolicies/ynhhydrpolicies"", ""/diagnosticradiology/intranet/residents/handbookhome/ynhh""]"
https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines.aspx,data/crawled_data/markdown_files/policy_depth_5_policies_critguidelines.aspx.md,True,17,"[""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""https://medicine.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines""]","[""https://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/Appropriate-Use-Criteria-Program/index""]"
http://radiology.yale.edu/patientcare/policies/index.aspx,data/crawled_data/markdown_files/policy_depth_5_policies_index.aspx.md,True,21,"[""http://radiology.yale.edu/diagnosticradiology/patientcare/policies"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/oral/"", ""http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/kidney/"", ""http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/nephropathy%20/"", ""http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/glucophage/"", ""http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/breastfeeding/""]",[]
http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/breastfeeding/,data/crawled_data/markdown_files/policy_depth_6_guidelines_breastfeeding.md,True,17,"[""/diagnosticradiology/patientcare/policies/premedication"", ""/diagnosticradiology/patientcare/policies/oralcontrast"", ""/diagnosticradiology/patientcare/policies/singlekidney"", ""/diagnosticradiology/patientcare/policies/gadolinium"", ""/diagnosticradiology/patientcare/policies/gonadal"", ""/diagnosticradiology/patientcare/policies/powerinjection"", ""/diagnosticradiology/patientcare/policies/breastfeeding"", ""/diagnosticradiology/patientcare/policies/myastheniagravis"", ""/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""/diagnosticradiology/patientcare/policies/critguidelines"", ""/diagnosticradiology/patientcare/policies/changeorderbtn"", ""/diagnosticradiology/patientcare/physicians/practiceguidelines""]","[""/diagnosticradiology/patientcare/physicians/er/protocol""]"
http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/glucophage/,data/crawled_data/markdown_files/policy_depth_6_guidelines_glucophage.md,True,16,"[""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""http://radiology.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[]
http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/kidney/,data/crawled_data/markdown_files/policy_depth_6_guidelines_kidney.md,True,18,"[""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines""]","[""http://radiology.yale.edu/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""http://radiology.yale.edu/diagnosticradiology/people/voluntaryfac/guideclarify""]"
http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/nephropathy%20/,data/crawled_data/markdown_files/policy_depth_6_guidelines_nephropathy%20.md,True,17,"[""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/premedication"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrast"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/singlekidney"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gadolinium"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/gonadal"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/powerinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/breastfeeding"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/myastheniagravis"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/critguidelines"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/policies/changeorderbtn"", ""http://radiology.yale.edu/diagnosticradiology/patientcare/physicians/practiceguidelines"", ""http://radiology.yale.edu/diagnosticradiology/education/residency/wellbeing-policy""]",[]
http://radiology.yale.edu/diagnosticradiology/facintranet/policies/guidelines/oral/,data/crawled_data/markdown_files/policy_depth_6_guidelines_oral.md,True,31,"[""/diagnosticradiology/patientcare/policies/premedication"", ""/diagnosticradiology/patientcare/policies/oralcontrast"", ""/diagnosticradiology/patientcare/policies/singlekidney"", ""/diagnosticradiology/patientcare/policies/gadolinium"", ""/diagnosticradiology/patientcare/policies/gonadal"", ""/diagnosticradiology/patientcare/policies/powerinjection"", ""/diagnosticradiology/patientcare/policies/breastfeeding"", ""/diagnosticradiology/patientcare/policies/myastheniagravis"", ""/diagnosticradiology/patientcare/policies/intraosseousneedlecontrastinjection"", ""/diagnosticradiology/patientcare/policies/pregnantpatientpolicy"", ""/diagnosticradiology/patientcare/policies/oralcontrastct-ed"", ""/diagnosticradiology/patientcare/policies/suspectpeinpregnancypolicy"", ""/diagnosticradiology/patientcare/policies/insulinpumpctpolicy"", ""/diagnosticradiology/patientcare/policies/critguidelines"", ""/diagnosticradiology/patientcare/policies/changeorderbtn"", ""/diagnosticradiology/patientcare/physicians/practiceguidelines"", ""/diagnosticradiology/education/residency/wellbeing-policy"", ""/diagnosticradiology/people/voluntaryfac/apptguidelines"", ""/diagnosticradiology/people/voluntaryfac/guideclarify"", ""https://www.cms.gov/Medicare/Quality-Initiatives-Patient-Assessment-Instruments/Appropriate-Use-Criteria-Program/index""]","[""/diagnosticradiology/patientcare/physicians/cds/memo/epicfaq"", ""/diagnosticradiology/patientcare/physicians/cds/memo/nonepicfaq"", ""/diagnosticradiology/patientcare/physicians/er"", ""/diagnosticradiology/patientcare/physicians/er/erguide"", ""/diagnosticradiology/patientcare/physicians/er/contactservices"", ""/diagnosticradiology/patientcare/physicians/er/contrastquestions"", ""/diagnosticradiology/patientcare/physicians/er/difficultstudies"", ""/diagnosticradiology/patientcare/physicians/er/protocol"", ""/diagnosticradiology/patientcare/physicians/er/histories"", ""/diagnosticradiology/patientcare/physicians/er/yalehealth"", ""/diagnosticradiology/patientcare/physicians/er/resources""]"
